"id","priority","name","details","created_at","updated_at","disable"
1057,False,"tamil nadu dr. ambedkar law university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""\""Poompozhil\"",, NO: 5, DR. D.G.S. DINAKARAN SALAI, CHENNAI"", ""comment"": ""Tamil Nadu Dr. Ambedkar Law University"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tndalu.ac.in"", ""district"": {""id"": 550, ""name"": ""chennai"", ""created"": ""2023-01-11T15:33:24.369967Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.369967Z"", ""priority"": false}, ""shortname"": ""TNDALU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.65211+00","2024-02-05 06:59:06.526793+00",False
1058,False,"tamil nadu dr. m.g.r. medical university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""No.69, ANNA SALAI, GUINDY, CHENNAI"", ""comment"": ""Tamil Nadu Dr. M.G.R. Medical University"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tnmgrmu.ac.in"", ""district"": {""id"": 550, ""name"": ""chennai"", ""created"": ""2023-01-11T15:33:24.369967Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.369967Z"", ""priority"": false}, ""shortname"": ""TNMGRMU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.653982+00","2024-02-05 06:59:19.060903+00",False
1059,False,"tamil nadu fisheries university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""Vettar River View Campus, Panangudi, Nagapattinam"", ""comment"": ""TAMIL NADU FISHERIES UNIVERSITY"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tnjfu.ac.in"", ""district"": {""id"": 563, ""name"": ""nagapattinam"", ""created"": ""2023-01-11T15:33:24.387232Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.387232Z"", ""priority"": false}, ""shortname"": ""TNFU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.655853+00","2024-02-03 11:11:09.36086+00",False
1060,False,"tamil nadu national law university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""NAVALURKUTTAPATTU, SRIRANGAM TALUK, TIRUCHIRAPPALLI"", ""comment"": ""TAMIL NADU NATIONAL LAW UNIVERSITY"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tnnlu.ac.in"", ""district"": {""id"": 576, ""name"": ""tiruchirappalli"", ""created"": ""2023-01-11T15:33:24.404524Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.404524Z"", ""priority"": false}, ""shortname"": ""TNNLU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.657717+00","2024-02-05 06:59:43.684702+00",False
1061,False,"tamil nadu open university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""No.577, Annasalai, Saidapet"", ""comment"": ""Tamil Nadu Open University"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tnou.ac.in"", ""district"": {""id"": 550, ""name"": ""chennai"", ""created"": ""2023-01-11T15:33:24.369967Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.369967Z"", ""priority"": false}, ""shortname"": ""TNOU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""Private University"", ""qualification_type"": null}","2023-01-11 15:38:32.659624+00","2024-02-05 07:00:15.918578+00",False
1062,False,"tamil nadu teachers education university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""GANGAIAMMAN KOIL STREET, KARAPAKKAM,, Chennai"", ""comment"": ""Tamil Nadu Teachers Education University"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tnteu.ac.in"", ""district"": {""id"": 550, ""name"": ""chennai"", ""created"": ""2023-01-11T15:33:24.369967Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.369967Z"", ""priority"": false}, ""shortname"": ""TNTEU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.661494+00","2024-02-05 07:00:41.590824+00",False
1063,False,"tamil univesity","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""Trichy Road, Thanjavur 613 010, Thanjavur"", ""comment"": ""Tamil Univesity"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tamiluniversity.ac.in"", ""district"": {""id"": 573, ""name"": ""thanjavur"", ""created"": ""2023-01-11T15:33:24.400577Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.400577Z"", ""priority"": false}, ""shortname"": ""TU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.66337+00","2024-02-05 07:00:53.657037+00",False
1064,False,"tamilnadu agricultural university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""Lawley Road, Coimbatore"", ""comment"": ""Tamilnadu Agricultural University"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tnau.ac.in"", ""district"": {""id"": 551, ""name"": ""coimbatore"", ""created"": ""2023-01-11T15:33:24.37128Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.37128Z"", ""priority"": false}, ""shortname"": ""TNAU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.665237+00","2024-02-05 07:01:10.330601+00",False
1065,False,"tamilnadu physical education and sports university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""Melakottaiyur Post, Vandalur, Chennai 600127"", ""comment"": ""Tamilnadu Physical Education and Sports University"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""wwww.tnpesu.org"", ""district"": {""id"": 557, ""name"": ""kanchipuram"", ""created"": ""2023-01-11T15:33:24.379208Z"", ""details"": {""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.379208Z"", ""priority"": false}, ""shortname"": ""TNPESU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.667114+00","2024-02-05 07:01:23.546083+00",False
1066,False,"tamilnadu veterinary & animal sciences university","{""state"": {""id"": 37, ""name"": ""tamil nadu"", ""created"": ""2023-01-11T15:30:33.874584Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""33""}, ""updated"": ""2023-01-11T15:30:33.874584Z"", ""priority"": false}, ""address"": ""Madhavaram Milk Colony, Chennai-600 051, Chennai"", ""comment"": ""Tamilnadu Veterinary & Animal Sciences University"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tanuvas.ac.in"", ""district"": {""id"": 309, ""name"": ""thiruvananthapuram"", ""created"": ""2023-01-11T15:33:24.036704Z"", ""details"": {""state"": {""id"": 24, ""name"": ""kerala"", ""created"": ""2023-01-11T15:30:33.855559Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""32""}, ""updated"": ""2023-01-11T15:30:33.855559Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.036704Z"", ""priority"": false}, ""shortname"": ""TANUVASU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""State Govt University"", ""qualification_type"": null}","2023-01-11 15:38:32.669027+00","2024-02-05 07:01:54.285272+00",False
1067,False,"tantia university","{""state"": {""id"": 35, ""name"": ""rajasthan"", ""created"": ""2023-01-11T15:30:33.871819Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""8""}, ""updated"": ""2023-01-11T15:30:33.871819Z"", ""priority"": false}, ""address"": ""Near RIICO Bus Stand, Hanumangarh Road, Sri Ganganagar"", ""comment"": ""TANTIA UNIVERSITY"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tantiauniversity.com"", ""district"": {""id"": 541, ""name"": ""sri ganganagar"", ""created"": ""2023-01-11T15:33:24.3581Z"", ""details"": {""state"": {""id"": 35, ""name"": ""rajasthan"", ""created"": ""2023-01-11T15:30:33.871819Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""8""}, ""updated"": ""2023-01-11T15:30:33.871819Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.3581Z"", ""priority"": false}, ""shortname"": ""TU"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""Private University"", ""qualification_type"": null}","2023-01-11 15:38:32.670899+00","2024-02-05 07:02:03.415826+00",False
1068,False,"tata institute of fundamental research","{""state"": {""id"": 27, ""name"": ""maharashtra"", ""created"": ""2023-01-11T15:30:33.860027Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""27""}, ""updated"": ""2023-01-11T15:30:33.860027Z"", ""priority"": false}, ""address"": ""Homi Bhabha Road, Navy Nagar, Colaba-400005, Mumbai"", ""comment"": ""Tata Institute of Fundamental Research"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tifr.res.in"", ""district"": {""id"": 386, ""name"": ""mumbai city"", ""created"": ""2023-01-11T15:33:24.144131Z"", ""details"": {""state"": {""id"": 27, ""name"": ""maharashtra"", ""created"": ""2023-01-11T15:30:33.860027Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""27""}, ""updated"": ""2023-01-11T15:30:33.860027Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.144131Z"", ""priority"": false}, ""shortname"": ""TIFR"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""Deemed University"", ""qualification_type"": null}","2023-01-11 15:38:32.67278+00","2024-02-05 07:02:23.093671+00",False
1069,False,"tata institute of social sciences","{""state"": {""id"": 27, ""name"": ""maharashtra"", ""created"": ""2023-01-11T15:30:33.860027Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""27""}, ""updated"": ""2023-01-11T15:30:33.860027Z"", ""priority"": false}, ""address"": ""V N Purav Marg, Sion-Trombay Road,, Opposite Deonar Bus Depot,, Mumbai"", ""comment"": ""Tata Institute of Social Sciences"", ""country"": {""id"": 1, ""name"": ""india""}, ""website"": ""www.tiss.edu"", ""district"": {""id"": 386, ""name"": ""mumbai city"", ""created"": ""2023-01-11T15:33:24.144131Z"", ""details"": {""state"": {""id"": 27, ""name"": ""maharashtra"", ""created"": ""2023-01-11T15:30:33.860027Z"", ""details"": {""country"": {""id"": 1, ""name"": ""india"", ""created"": ""2022-11-29T10:37:24.051069Z"", ""details"": {}, ""updated"": ""2022-11-29T10:37:24.051069Z"", ""priority"": true}, ""state_code"": ""27""}, ""updated"": ""2023-01-11T15:30:33.860027Z"", ""priority"": false}}, ""updated"": ""2023-01-11T15:33:24.144131Z"", ""priority"": false}, ""shortname"": ""TISS"", ""declared_year"": """", ""specialized_in"": """", ""final_sem_month"": """", ""university_type"": ""Deemed University"", ""qualification_type"": null}","2023-01-11 15:38:32.674651+00","2024-02-05 07:02:41.189045+00",False
